任务ID,任务名称,任务类型,最早开始时间,最晚结束时间,任务时长,实际开始时间,实际结束时间,需要人数,已分配人数,是否已分配,是否缺人,分配的员工ID
8a69ec969a4879bc019aa4dd61512cc4,进港卸机,0,10:51,11:55,2160,10:51,11:27,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69d1d79a4879ac019aa3a3c9ed6bcf,进港卸机,0,10:55,11:30,2160,00:00,00:00,3,0,否,否,
8a69d1d79a4879ac019aa3a3c9ee6bd0,进港卸机,0,10:55,11:30,2160,00:00,00:00,3,0,否,否,
8a69d1d79a4879ac019aa3a3c9ee6bd1,进港卸机,0,10:55,11:30,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa169259c21b0,进港卸机,0,10:55,11:30,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa169259d21b1,进港卸机,0,10:55,11:30,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa169259d21b2,进港卸机,0,10:55,11:30,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa16925c522dd,进港卸机,0,11:00,11:30,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa16925c522de,进港卸机,0,11:00,11:30,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa16925c522df,进港卸机,0,11:00,11:30,2160,00:00,00:00,3,0,否,否,
8a69df6f9a4879a7019aa169222f08e6,进港卸机,0,11:08,12:05,2160,11:08,11:44,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa169222f08e7,进港卸机,0,11:08,12:05,2160,11:08,11:44,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169222f08e8,进港卸机,0,11:08,12:05,2160,11:08,11:44,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa3c861806eae,进港卸机,0,11:08,12:05,2160,11:08,11:44,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa3c861806eaf,进港卸机,0,11:08,12:05,2160,11:08,11:44,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa3c861806eb0,进港卸机,0,11:08,12:05,2160,11:08,11:44,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169254d1fc4,进港卸机,0,11:11,11:47,2160,11:11,11:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169254d1fc5,进港卸机,0,11:11,11:47,2160,11:11,11:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169254d1fc6,进港卸机,0,11:11,11:47,2160,11:11,11:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ef279a4879aa019aa3d189451da3,进港卸机,0,11:11,11:47,2160,11:11,11:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ef279a4879aa019aa3d189451da4,进港卸机,0,11:11,11:47,2160,11:11,11:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ef279a4879aa019aa3d189451da5,进港卸机,0,11:11,11:47,2160,11:11,11:47,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922b30cb3,进港卸机,0,11:34,12:30,2160,11:34,12:10,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922b40cb4,进港卸机,0,11:34,12:30,2160,11:34,12:10,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922b40cb5,进港卸机,0,11:34,12:30,2160,11:34,12:10,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa1692381128f,进港卸机,0,11:38,12:20,2160,11:38,12:14,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16923811290,进港卸机,0,11:38,12:20,2160,11:38,12:14,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa16923811291,进港卸机,0,11:38,12:20,2160,11:38,12:14,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69df6f9a4879a7019aa44056b9484b,进港卸机,0,11:38,12:20,2160,11:38,12:14,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa44056b9484c,进港卸机,0,11:38,12:20,2160,11:38,12:14,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa44056b9484d,进港卸机,0,11:38,12:20,2160,11:38,12:14,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922fe0ed1,进港卸机,0,11:44,12:35,2160,11:44,12:20,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa16922fe0ed2,进港卸机,0,11:44,12:35,2160,11:44,12:20,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922fe0ed3,进港卸机,0,11:44,12:35,2160,11:44,12:20,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922fe0ed4,进港卸机,0,11:44,12:35,2160,11:44,12:20,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922fe0ed5,进港卸机,0,11:44,12:35,2160,11:44,12:20,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922fe0ed6,进港卸机,0,11:44,12:35,2160,11:44,12:20,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169225109e1,进港卸机,0,11:57,13:00,2160,11:57,12:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169225109e2,进港卸机,0,11:57,13:00,2160,11:57,12:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169225109e3,进港卸机,0,11:57,13:00,2160,11:57,12:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa3e8710c78a4,进港卸机,0,12:02,12:40,2160,12:02,12:38,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa3e8710c78a5,进港卸机,0,12:02,12:40,2160,12:02,12:38,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa3e8710c78a6,进港卸机,0,12:02,12:40,2160,12:02,12:38,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924fa1d5a,进港卸机,0,12:02,12:40,2160,12:02,12:38,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924fa1d5b,进港卸机,0,12:02,12:40,2160,12:02,12:38,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924fa1d5c,进港卸机,0,12:02,12:40,2160,12:02,12:38,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169230b0f2f,进港卸机,0,12:42,13:45,2160,12:42,13:18,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa169230b0f30,进港卸机,0,12:42,13:45,2160,12:42,13:18,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169230b0f31,进港卸机,0,12:42,13:45,2160,12:42,13:18,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa16924241737,进港卸机,0,12:49,13:25,2160,12:49,13:25,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69df6f9a4879a7019aa16924241738,进港卸机,0,12:49,13:25,2160,12:49,13:25,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16924241739,进港卸机,0,12:49,13:25,2160,12:49,13:25,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922680a8d,进港卸机,0,12:53,14:00,2160,12:53,13:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922680a8e,进港卸机,0,12:53,14:00,2160,12:53,13:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922680a8f,进港卸机,0,12:53,14:00,2160,12:53,13:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa49b605b186f,进港卸机,0,12:53,14:00,2160,12:53,13:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa49b605b1870,进港卸机,0,12:53,14:00,2160,12:53,13:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa49b605b1871,进港卸机,0,12:53,14:00,2160,12:53,13:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923c9149c,进港卸机,0,12:57,13:55,2160,12:57,13:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923c9149d,进港卸机,0,12:57,13:55,2160,12:57,13:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923c9149e,进港卸机,0,12:57,13:55,2160,12:57,13:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923c9149f,进港卸机,0,12:57,13:55,2160,12:57,13:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923c914a0,进港卸机,0,12:57,13:55,2160,12:57,13:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923c914a1,进港卸机,0,12:57,13:55,2160,12:57,13:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa1692453188f,进港卸机,0,13:38,14:35,2160,13:38,14:14,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa16924531890,进港卸机,0,13:38,14:35,2160,13:38,14:14,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019aa16924531891,进港卸机,0,13:38,14:35,2160,13:38,14:14,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169234610df,进港卸机,0,13:42,14:55,2160,13:42,14:18,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa169234610e0,进港卸机,0,13:42,14:55,2160,13:42,14:18,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69df6f9a4879a7019aa169234610e1,进港卸机,0,13:42,14:55,2160,13:42,14:18,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922a30c3a,进港卸机,0,13:55,14:45,2160,13:55,14:31,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922a30c3b,进港卸机,0,13:55,14:45,2160,13:55,14:31,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922a30c3c,进港卸机,0,13:55,14:45,2160,13:55,14:31,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169255f2050,进港卸机,0,14:04,15:15,2160,14:04,14:40,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169255f2051,进港卸机,0,14:04,15:15,2160,14:04,14:40,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16925602052,进港卸机,0,14:04,15:15,2160,14:04,14:40,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921f1071b,进港卸机,0,14:07,14:37,1800,14:07,14:37,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921f1071c,进港卸机,0,14:07,14:37,1800,14:07,14:37,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921f1071d,进港卸机,0,14:07,14:37,1800,14:07,14:37,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921f1071e,进港押运,0,14:37,15:02,1500,14:37,15:02,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa16924e41cb3,进港卸机,0,14:14,14:55,2160,14:14,14:50,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019aa16924e41cb4,进港卸机,0,14:14,14:55,2160,14:14,14:50,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa16924e41cb5,进港卸机,0,14:14,14:55,2160,14:14,14:50,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923f915ff,进港卸机,0,14:35,16:45,1800,14:35,15:05,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69df6f9a4879a7019aa16923f91600,进港卸机,0,14:35,16:45,1800,14:35,15:05,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69df6f9a4879a7019aa16923f91601,进港卸机,0,14:35,16:45,1800,14:35,15:05,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922160832,进港卸机,0,14:54,16:10,2160,14:54,15:30,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922170833,进港卸机,0,14:54,16:10,2160,14:54,15:30,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922170834,进港卸机,0,14:54,16:10,2160,14:54,15:30,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169248f1a44,进港卸机,0,14:59,19:55,1800,14:59,15:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169248f1a45,进港卸机,0,14:59,19:55,1800,14:59,15:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169248f1a46,进港卸机,0,14:59,19:55,1800,14:59,15:29,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa42111ea41d1,进港卸机,0,15:03,16:35,1800,15:03,15:33,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019aa42111eb41d2,进港卸机,0,15:03,16:35,1800,15:03,15:33,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa42111eb41d3,进港卸机,0,15:03,16:35,1800,15:03,15:33,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa55fe3d53964,进港卸机,0,15:12,16:00,2160,15:12,15:48,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69cc739a4879aa019aa55fe3d53965,进港卸机,0,15:12,16:00,2160,15:12,15:48,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69cc739a4879aa019aa55fe3d53966,进港卸机,0,15:12,16:00,2160,15:12,15:48,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa1692399133e,进港卸机,0,15:12,16:00,2160,15:12,15:48,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa1692399133f,进港卸机,0,15:12,16:00,2160,15:12,15:48,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16923991340,进港卸机,0,15:12,16:00,2160,15:12,15:48,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa5347a884b13,进港卸机,0,15:28,16:50,2160,15:28,16:04,3,3,是,否,8a69d1308b362afd018b5b907dd0007f;8a69d1308b362afd018b5b907dac0021;8a69d1308b362afd018b5b907db5002e
8a69ec969a4879bc019aa5347a884b14,进港卸机,0,15:28,16:50,2160,15:28,16:04,3,3,是,否,8a69d1308b362afd018b5b907dce007a;8a69d1308b362afd018b5b907dbd003a;8a69d1308b362afd018b5b907db3002b
8a69ec969a4879bc019aa5347a884b15,进港卸机,0,15:28,16:50,2160,15:28,16:04,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa3d8cdbc2978,进港卸机,0,15:32,17:00,1800,15:32,16:02,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa3d8cdbd2979,进港卸机,0,15:32,17:00,1800,15:32,16:02,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa3d8cdbd297a,进港卸机,0,15:32,17:00,1800,15:32,16:02,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921c105b5,进港卸机,0,15:42,17:20,1800,15:42,16:12,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921c105b6,进港卸机,0,15:42,17:20,1800,15:42,16:12,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16921c105b7,进港卸机,0,15:42,17:20,1800,15:42,16:12,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169260324ae,进港卸机,0,15:55,16:55,2160,15:55,16:31,3,3,是,否,8a69c2b08ccfe40a018cf31fc80007a9;8a69d1308b362afd018b5b907db10028;8a69d1308b362afd018b5b907dc2004d
8a69df6f9a4879a7019aa169260324af,进港卸机,0,15:55,16:55,2160,15:55,16:31,3,3,是,否,8a69d1308b362afd018b5b907dc2004c;8a69d1308b362afd018b5b907dbb0038;8a69f0ca8b362aff018b5b934d430005
8a69df6f9a4879a7019aa169260324b0,进港卸机,0,15:55,16:55,2160,15:55,16:31,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169231c0fae,进港卸机,0,15:59,16:40,2160,15:59,16:35,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169231c0faf,进港卸机,0,15:59,16:40,2160,15:59,16:35,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa169231c0fb0,进港卸机,0,15:59,16:40,2160,15:59,16:35,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922f20e7e,进港卸机,0,16:06,17:15,2160,16:06,16:42,3,3,是,否,8a69d1308b362afd018b5b907db5002f;8a69d1308b362afd018b5b907dc80063;8a69d1308b362afd018b5b907dc40054
8a69df6f9a4879a7019aa16922f30e7f,进港卸机,0,16:06,17:15,2160,16:06,16:42,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69df6f9a4879a7019aa16922f30e80,进港卸机,0,16:06,17:15,2160,16:06,16:42,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
8a69ec969a4879bc019aa549ffac57b4,进港卸机,0,16:06,17:15,2160,16:06,16:42,3,3,是,否,8a69d1308b362afd018b5b907dbf0043;8a69d1308b362afd018b5b907dc3004f;8a69d1308b362afd018b5b907dcf007c
